# lams, psi_mean, delta_mean
712.702800 36.658234 77.745883
712.258800 36.695540 77.749299
711.814600 36.707729 77.754343
711.370300 36.721272 77.753850
710.925900 36.755591 77.746447
710.481400 36.765750 77.756312
710.036900 36.797922 77.768375
709.592200 36.829783 77.776913
709.147400 36.861226 77.790670
708.702600 36.867780 77.803100
708.257600 36.880368 77.818118
707.812500 36.901128 77.834763
707.367400 36.893783 77.838522
706.922100 36.911987 77.848937
706.476700 36.917443 77.851246
706.031300 36.924404 77.844792
705.585700 36.941549 77.854453
705.140100 36.981993 77.868005
704.694300 37.009331 77.882959
704.248400 37.016863 77.895059
703.802500 37.030693 77.909349
703.356400 37.058988 77.903260
702.910300 37.089683 77.915724
702.464100 37.115043 77.916969
702.017700 37.159072 77.928159
701.571200 37.197815 77.937665
701.124700 37.241889 77.951827
700.678000 37.254245 77.969096
700.231300 37.303701 77.984436
699.784400 37.336217 77.997551
699.337500 37.360319 78.011690
698.890400 37.390193 78.019802
698.443300 37.405478 78.033095
697.996100 37.468951 78.028640
697.548800 37.465438 78.041381
697.101300 37.471152 78.050725
696.653700 37.479007 78.065162
696.206100 37.509240 78.075459
695.758400 37.507626 78.094877
695.310500 37.503097 78.104468
694.862600 37.524322 78.116758
694.414600 37.521221 78.131358
693.966400 37.532849 78.147003
693.518200 37.614229 78.155857
693.069900 37.647654 78.176894
692.621500 37.683645 78.200600
692.172900 37.692672 78.220536
691.724300 37.706299 78.237740
691.275600 37.721416 78.252276
690.826700 37.722102 78.271899
690.377800 37.759338 78.285773
689.928800 37.772712 78.305936
689.479700 37.780506 78.318649
689.030400 37.760112 78.336414
688.581100 37.770514 78.357258
688.131700 37.776521 78.377428
687.682100 37.791308 78.401138
687.232500 37.796078 78.413719
686.782800 37.790617 78.435285
686.332900 37.802252 78.457238
685.883000 37.807656 78.480140
685.433000 37.810744 78.502998
684.982800 37.811830 78.523029
684.532700 37.785639 78.549676
684.082300 37.764298 78.573207
683.631900 37.757926 78.595483
683.181300 37.740137 78.618179
682.730700 37.752447 78.629523
682.280000 37.708617 78.653533
681.829200 37.674461 78.675124
681.378200 37.639591 78.693011
680.927200 37.604822 78.716139
680.476100 37.559933 78.734365
680.024800 37.516633 78.757180
679.573500 37.495906 78.779568
679.122100 37.433321 78.803134
678.670500 37.385160 78.830242
678.218900 37.357464 78.856722
677.767200 37.330669 78.871795
677.315400 37.286978 78.896544
676.863400 37.265697 78.920488
676.411400 37.188528 78.944813
675.959200 37.151534 78.968249
675.507000 37.122653 78.991562
675.054700 37.062379 79.025777
674.602200 37.000660 79.052129
674.149700 36.941088 79.076675
673.697100 36.870614 79.104029
673.244300 36.843082 79.133962
