# lams, psi_mean, delta_mean
663.713400 36.843985 77.381985
663.258400 36.791870 77.407571
662.803400 36.737834 77.435539
662.348200 36.688904 77.462739
661.892900 36.644559 77.488495
661.437600 36.589679 77.513241
660.982100 36.533959 77.541330
660.526500 36.480843 77.569752
660.070800 36.420176 77.600820
659.615100 36.381825 77.628766
659.159200 36.339450 77.656570
658.703200 36.293945 77.685581
658.247100 36.247428 77.710757
657.790900 36.198725 77.744029
657.334600 36.156679 77.776575
656.878200 36.109632 77.809455
656.421800 36.062746 77.841738
655.965100 36.011455 77.876691
655.508400 35.959166 77.905131
655.051600 35.897024 77.935054
654.594700 35.850344 77.967553
654.137700 35.810517 77.999784
653.680600 35.749735 78.031724
653.223400 35.691906 78.062424
652.766100 35.636068 78.097726
652.308700 35.575966 78.131381
651.851100 35.517489 78.167943
651.393600 35.494487 78.202187
650.935800 35.452856 78.239122
650.478000 35.418412 78.279580
650.020100 35.375144 78.314436
649.562000 35.325854 78.351526
649.103900 35.259623 78.383471
648.645700 35.195383 78.411140
648.187300 35.140508 78.445963
647.728900 35.096986 78.473339
647.270300 35.043299 78.506058
646.811700 34.983208 78.533268
646.353000 34.917210 78.566852
645.894100 34.851164 78.600213
645.435100 34.789956 78.632835
644.976100 34.738144 78.669151
644.516900 34.684004 78.694510
644.057700 34.631260 78.719865
643.598300 34.577472 78.747140
643.138900 34.531367 78.781624
642.679300 34.479116 78.815599
642.219600 34.418653 78.842691
641.759800 34.364394 78.876366
641.299900 34.315484 78.904805
640.840000 34.264529 78.938160
640.379900 34.215824 78.973125
639.919700 34.166345 79.001491
639.459400 34.114233 79.038460
638.999000 34.040708 79.071280
638.538500 33.990594 79.105852
638.077900 33.916722 79.140504
637.617200 33.848154 79.173253
637.156400 33.799390 79.213741
636.695400 33.749496 79.254702
636.234400 33.697067 79.280125
635.773300 33.626908 79.313913
635.312100 33.551932 79.347780
634.850800 33.508245 79.381772
634.389300 33.444756 79.417694
633.927800 33.421098 79.451318
633.466200 33.380556 79.488184
633.004400 33.326652 79.525265
632.542500 33.254818 79.565424
632.080600 33.184619 79.606922
631.618600 33.092568 79.653832
631.156400 33.011669 79.704688
630.694200 32.897372 79.734840
630.231800 32.831037 79.764260
629.769300 32.741758 79.805063
629.306800 32.709343 79.840491
628.844100 32.616434 79.879669
628.381300 32.579048 79.920102
627.918400 32.536967 79.959361
627.455400 32.504529 80.016494
626.992300 32.436054 80.049552
626.529100 32.316923 80.090119
626.065800 32.260078 80.139087
625.602400 32.175313 80.186693
625.138900 32.090961 80.262826
624.675300 31.927695 80.318584
624.211500 31.819789 80.386894
623.747700 31.745704 80.451680
623.283800 31.789288 80.520604
622.819800 31.812673 80.575913
622.355700 31.869959 80.561135
621.891400 31.851978 80.549760
621.427100 31.828184 80.527692
620.962600 31.725520 80.489206
620.498000 31.536017 80.457596
620.033400 31.403889 80.431392
619.568700 31.233438 80.388716
619.103800 31.066372 80.372987
618.638800 30.915018 80.360129
618.173700 30.770167 80.342394
617.708600 30.554512 80.318099
617.243300 30.359187 80.302722
616.777900 30.196122 80.294165
616.312400 30.016102 80.299558
615.846800 29.835886 80.311745
615.381000 29.657296 80.310220
614.915300 29.447658 80.315713
614.449300 29.253256 80.325731
613.983300 29.059761 80.348806
613.517200 28.884631 80.368459
613.051000 28.701625 80.389872
612.584700 28.507557 80.418796
612.118200 28.321784 80.449829
611.651700 28.133848 80.482330
611.185000 27.958984 80.520694
610.718300 27.784982 80.565314
610.251400 27.610027 80.607137
609.784400 27.433923 80.653660
609.317300 27.258956 80.708568
608.850200 27.096385 80.767223
