Resultados del Stack: Ajuste_muestra2_2try
Fecha: 2026-06-08 17:23:42
ID: 6

información del stack
=====================

Material: air
Modelo de Dispersión: None

Material: T1_porosa
Modelo de Dispersión: bruggeman
Espesor: 15.26 nm
Parámetros del Modelo: {'f_air': 0.14012753631896632, 'linked_to': 'T1_densa', 'f_optimized': 1.0}

Material: T1_densa
Modelo de Dispersión: cauchy
Espesor: 91.24 nm
Parámetros del Modelo: {'A': 2.946776532748256, 'B': 47.55137940203669, 'C': -35.2978628930602}

Material: Si
Modelo de Dispersión: None

=====================

wl,best_Ic,best_Is,Ic_exp,Is_exp
783.8007,-0.3165025131733079,0.06535185453313869,-0.29771224244664424,0.06641564651557261
783.3722,-0.3166035340871132,0.06552351582157834,-0.2978037026521261,0.06661613213371936
782.9435,-0.31670386814779317,0.06569509529701179,-0.29802359199786466,0.06685104415943069
782.5148,-0.31680347207583887,0.06586649494921726,-0.29822840951565094,0.06700086790516245
782.0861,-0.3169023404180413,0.06603772186394923,-0.29810944824935426,0.0667719436690157
781.6573,-0.3170004990456419,0.06620881806262267,-0.29810944824935426,0.0667719436690157
781.2282,-0.3170979898213844,0.06637985015658558,-0.29825061144680487,0.06690196793732496
780.7991,-0.3171947359123882,0.06655068674396414,-0.2982857452720787,0.06659277556259685
780.3698,-0.31729078081616646,0.06672140023470992,-0.29845497511380675,0.06644464703080716
779.9407,-0.31738604407628385,0.06689182760880953,-0.2984630906314063,0.06640818338112021
779.5113,-0.31748064389206715,0.0670621575222801,-0.29845496612031785,0.06629158008593314
779.0818,-0.3175745261326197,0.06723230758895518,-0.2987736006292462,0.06638971362715665
778.6523,-0.3176676718265879,0.06740224025139666,-0.2990839443152982,0.0666778180513143
778.2227,-0.3177600999111442,0.06757198151804804,-0.2993779170342327,0.0668859764266958
777.793,-0.31785180226890336,0.0677415191499471,-0.29943926153666867,0.06691614319507885
777.3632,-0.31794277800895554,0.06791084583061398,-0.2996881111913272,0.06702118153401644
776.9332,-0.3180330573398437,0.06807999834987827,-0.2998904326785166,0.0671818502772538
776.5032,-0.3181226077583968,0.06824889576124331,-0.29999778083189266,0.06731038196012971
776.0731,-0.3182114379815121,0.0684175646390895,-0.3001173209356999,0.06723267808388843
775.6429,-0.31829954479574357,0.06858598868128402,-0.3002069965538255,0.06743987902429421
775.2126,-0.31838693047702343,0.06875416799988451,-0.3003483868195601,0.0674165776391591
774.7822,-0.3184628106999954,0.06892034072122945,-0.3005404573891196,0.06747070952732825
774.3517,-0.3185274691873733,0.06908439329128521,-0.30059169180146084,0.06739404546500147
773.9212,-0.31859099555207704,0.06924787245501567,-0.30071895346281835,0.0674336029389599
773.4905,-0.31865191865620907,0.06941057696412274,-0.30085496199591394,0.06728213189099405
773.0598,-0.31871215166994477,0.06957274521086275,-0.3011111453798363,0.06720148179159853
772.6289,-0.31877173335849857,0.0697344416299088,-0.30136846906888654,0.06711535706371728
772.198,-0.318830629992508,0.0698955862259191,-0.30172258068780794,0.06720527296806858
