## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:03:08

# END TIME:
11:03:08

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
17

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
13 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
933.4727 50.546 216.289 -0.95125 -0.69848 -20.017 -0.23138 13.0000 14.02 4.4660 8.2775 1.328204 
933.0757 54.131 169.732 -1.43149 0.25933 -1.078 -0.48004 13.0000 13.93 5.0609 7.6931 1.328769 
932.6787 54.383 153.253 -1.69876 0.85614 1.653 -0.64634 13.0000 14.28 5.6730 7.5858 1.329334 
932.2817 53.908 148.513 -1.80364 1.10470 19.055 -0.67976 13.0000 14.20 6.0633 7.7538 1.329901 
931.8845 53.872 149.007 -1.64800 0.98994 -0.014 -0.61517 13.0000 14.24 5.9279 7.6923 1.330467 
931.4873 53.507 150.870 -1.33079 0.74163 -100.482 -0.46619 13.0000 14.07 5.2462 7.1394 1.331035 
931.0900 51.946 158.397 -0.87323 0.34578 0.726 -0.23228 13.0000 14.43 4.0292 6.1249 1.331603 
930.6926 51.069 194.670 -0.40987 -0.10730 1.770 -0.09112 13.0000 14.43 2.9358 5.1368 1.332171 
930.2951 41.677 283.131 0.20376 -0.87343 -17.091 0.10450 13.0000 14.47 3.0360 4.7055 1.332740 
929.8975 56.955 247.590 -0.95582 -2.31788 0.235 -1.11156 13.0000 14.61 7.3684 9.5332 1.333310 
929.4999 69.110 113.752 -0.74830 1.70049 32.545 -2.07929 13.0000 14.91 5.4378 9.6263 1.333881 
929.1022 56.431 92.273 -0.46816 11.79354 28.800 -4.97645 13.0000 15.18 9.9064 14.7750 1.334452 
928.7043 53.695 88.648 0.22245 9.42636 3.532 -2.95303 13.0000 14.89 13.3938 17.4731 1.335023 
928.3065 52.037 87.245 0.47038 9.77336 -11.139 -2.45317 13.0000 14.88 15.8410 19.9663 1.335595 
927.9085 51.191 86.577 0.53047 8.86755 1.418 -1.95007 13.0000 14.86 16.8099 21.2757 1.336168 
927.5104 50.915 86.473 0.47451 7.69796 -0.005 -1.61558 13.0000 15.13 16.2126 21.1557 1.336742 
927.1123 51.597 86.887 0.37922 6.97265 0.039 -1.63708 13.0000 15.06 13.5312 17.8021 1.337316 
926.7141 54.261 87.577 0.22079 5.21727 0.103 -1.74941 13.0000 15.07 8.8113 12.0887 1.337890 
926.3158 75.123 108.078 -0.61523 1.88477 0.686 -3.46830 13.0000 15.24 3.2329 6.0641 1.338466 
925.9174 38.401 79.923 5.22495 29.40060 0.768 7.00229 13.0000 15.28 7.7320 10.5718 1.339042 
925.5190 80.663 189.739 -1.34484 -0.23083 -0.368 -4.03745 13.0000 15.30 2.8859 5.4643 1.339618 
925.1204 80.044 212.304 -1.37610 -0.87005 -0.123 -4.49482 13.0000 15.43 2.6232 4.9678 1.340195 
924.7218 80.246 215.122 -1.00794 -0.70897 -0.075 -3.47841 13.0000 15.19 2.1113 3.9978 1.340773 
