# lams, desv_psi, desv_delta
611.185000 5.062036 5.048118
610.718300 5.552998 4.922618
610.251400 6.106862 4.866983
609.784400 6.659788 4.848677
609.317300 7.063428 4.927904
608.850200 7.533894 5.045958
608.382900 8.091554 5.283678
607.915500 8.836249 5.665129
607.448000 9.506185 6.385339
606.980400 10.216816 7.397296
606.512700 10.876985 8.893291
606.044900 11.623187 11.015342
605.577000 12.385361 14.221734
605.108900 12.978545 17.913564
604.640800 13.114871 21.999859
604.172600 13.001048 26.492416
603.704200 12.509298 30.537105
603.235800 11.837441 35.399208
602.767300 11.031081 39.307808
602.298600 10.167644 42.804415
601.829800 9.245661 45.777222
601.361000 8.491007 48.133017
600.892000 7.879860 49.828986
600.422900 7.335723 50.834120
599.953700 7.031441 51.303531
599.484400 7.371556 50.549258
599.015000 8.493213 48.689627
598.545500 9.948281 46.376337
598.075900 11.633785 42.119649
597.606200 13.106457 37.064050
597.136400 14.053506 31.170947
596.666400 14.417932 24.876396
596.196400 14.307390 19.238291
595.726300 13.888554 14.974595
595.256000 13.224570 11.803913
594.785700 12.344245 9.400314
594.315200 11.461210 7.780040
593.844700 10.528060 6.706954
593.374000 9.638832 6.008643
592.903200 8.734742 5.629043
592.432300 7.919456 5.453365
591.961300 7.176127 5.433418
591.490200 6.553929 5.558652
591.019000 6.012215 5.747783
590.547700 5.529704 5.996972
590.076300 5.093940 6.276844
589.604800 4.709952 6.575273
589.133100 4.367549 6.902823
588.661400 4.070119 7.215765
588.189600 3.790090 7.525358
587.717600 3.536561 7.837361
587.245500 3.292896 8.137714
586.773400 3.061863 8.424357
586.301100 2.851972 8.636230
585.828700 2.660351 8.861653
585.356300 2.469053 9.074073
584.883700 2.312199 9.282110
584.410900 2.159362 9.490120
583.938200 2.023384 9.670766
583.465200 1.890873 9.792062
582.992200 1.751234 9.856039
582.519100 1.631976 9.871480
582.045800 1.521305 9.818739
581.572500 1.422643 9.808927
581.099100 1.322836 9.763300
580.625500 1.225516 9.732047
580.151900 1.148256 9.702592
579.678000 1.080549 9.669534
579.204200 1.011867 9.631229
578.730200 0.956140 9.630495
578.256100 0.905243 9.632707
577.781900 0.862684 9.648411
577.307600 0.826385 9.697241
576.833200 0.787005 9.764527
576.358600 0.745627 9.855212
575.884000 0.708412 9.965576
575.409300 0.673875 10.075371
574.934400 0.638770 10.193538
574.459500 0.603888 10.296544
573.984400 0.567423 10.410392
573.509200 0.539012 10.522125
573.033900 0.510858 10.628507
572.558600 0.484629 10.740364
572.083100 0.457840 10.847821
571.607500 0.434031 10.954136
571.131800 0.408975 11.050216
570.655900 0.390285 11.151066
570.180100 0.368680 11.235050
569.704000 0.348974 11.324778
569.227800 0.327147 11.400620
568.751600 0.311174 11.482188
568.275300 0.294444 11.551502
567.798800 0.281944 11.620419
567.322200 0.269630 11.668150
566.845500 0.260750 11.726770
566.368700 0.254643 11.767801
565.891800 0.250384 11.815208
565.414900 0.249285 11.858113
564.937700 0.251792 11.892401
564.460500 0.257360 11.921997
563.983200 0.264124 11.937166
563.505700 0.271868 11.953636
563.028200 0.280682 11.967423
562.550500 0.291867 11.974738
562.072800 0.304273 11.977023
561.594800 0.315855 11.970809
561.116900 0.329025 11.962770
560.638800 0.346892 11.953926
560.160600 0.365674 11.933258
559.682300 0.383216 11.904451
559.203900 0.407323 11.874443
558.725300 0.429777 11.831412
558.246700 0.447942 11.790839
557.767900 0.467716 11.747910
557.289100 0.484808 11.702047
556.810200 0.499441 11.640946
556.331100 0.512732 11.579763
555.851900 0.520660 11.528847
555.372600 0.532340 11.456673
554.893200 0.539176 11.381403
554.413700 0.539312 11.318092
553.934100 0.544849 11.250052
553.454300 0.545423 11.177923
552.974500 0.546115 11.105583
552.494600 0.546361 11.019371
552.014500 0.538774 10.961339
551.534400 0.532541 10.907037
551.054100 0.523806 10.850729
550.573700 0.513419 10.797336
550.093300 0.509848 10.739929
549.612700 0.505860 10.700910
549.132000 0.502806 10.640697
548.651100 0.499329 10.585975
548.170200 0.495428 10.521978
547.689100 0.491823 10.463548
547.208000 0.487412 10.410316
546.726700 0.481560 10.347830
546.245400 0.477404 10.293327
545.763900 0.472272 10.229230
545.282300 0.465359 10.161879
544.800700 0.458276 10.094498
544.318800 0.452170 10.036400
543.836900 0.444501 9.984963
543.354900 0.436712 9.931652
542.872800 0.430865 9.884452
542.390500 0.424900 9.835412
541.908200 0.415058 9.794873
541.425700 0.409798 9.739303
540.943100 0.407037 9.701296
540.460400 0.405542 9.652651
539.977700 0.410759 9.610582
539.494800 0.420337 9.583537
539.011800 0.435018 9.556443
538.528600 0.457749 9.527446
538.045400 0.488488 9.481335
537.562100 0.525556 9.460761
537.078600 0.568652 9.422663
536.595000 0.615718 9.408363
536.111400 0.673581 9.363845
535.627600 0.738033 9.306285
535.143700 0.812989 9.227060
534.659700 0.891289 9.142445
534.175600 0.973220 9.068958
533.691300 1.053433 9.020732
533.207000 1.125061 8.990625
532.722600 1.200407 8.974878
532.238000 1.270197 8.969104
531.753400 1.331773 8.939074
531.268600 1.392081 8.919236
530.783700 1.448700 8.892370
530.298700 1.502256 8.845466
529.813600 1.539016 8.847220
529.328400 1.582233 8.895728
528.843000 1.617310 8.966437
528.357600 1.641631 9.053977
527.872000 1.668779 9.167160
527.386400 1.681056 9.317040
526.900600 1.689163 9.516044
526.414700 1.692352 9.756174
525.928700 1.694203 10.011164
525.442600 1.708540 10.264025
524.956400 1.713229 10.530443
524.470000 1.723405 10.850684
523.983600 1.713944 11.255416
523.497100 1.699522 11.711001
523.010400 1.666266 12.206067
522.523600 1.591965 12.792957
522.036700 1.494641 13.442111
521.549700 1.380110 14.245986
521.062600 1.242500 15.183243
520.575400 1.092116 16.282358
520.088100 0.935434 17.533690
519.600600 0.839706 18.923013
519.113100 0.892196 20.452670
518.625400 1.057058 21.940830
518.137700 1.289828 23.326966
517.649800 1.532776 24.577054
517.161800 1.722167 25.631309
516.673700 1.829230 26.516495
516.185500 1.837151 27.188577
515.697100 1.779322 27.612120
515.208700 1.697504 27.763343
514.720200 1.631131 27.528454
514.231400 1.600104 26.938840
513.742700 1.661955 26.041015
513.253800 1.799095 24.986289
512.764800 1.960440 23.837541
512.275700 2.125773 22.609348
511.786400 2.279010 21.441717
511.297100 2.422521 20.365312
510.807600 2.530904 19.433926
510.318100 2.609321 18.590238
509.828400 2.675925 17.963035
509.338600 2.702726 17.414659
508.848800 2.706290 16.932312
508.358700 2.684841 16.631609
507.868600 2.646716 16.448914
507.378400 2.598216 16.306844
506.888000 2.544305 16.304018
506.397600 2.475263 16.345237
505.907000 2.385939 16.358082
505.416300 2.304902 16.453548
504.925500 2.190835 16.615424
504.434600 2.082452 16.741199
503.943600 1.965274 16.873167
503.452500 1.845344 17.055830
502.961200 1.717685 17.218483
502.469800 1.592728 17.301336
501.978400 1.474316 17.437928
501.486800 1.346092 17.580647
500.995100 1.221470 17.674608
500.503300 1.091612 17.812610
500.011400 0.952154 17.846841
499.519300 0.820995 17.900850
499.027200 0.695846 17.918536
498.534900 0.591145 17.903919
498.042600 0.503321 17.860164
497.550100 0.431508 17.797319
497.057500 0.369053 17.726455
496.564800 0.313424 17.687417
496.072000 0.288905 17.598065
495.579000 0.302779 17.489627
495.086000 0.326578 17.364810
494.592800 0.394833 17.263620
494.099500 0.422259 17.014321
493.606200 0.437804 16.771406
493.112700 0.506488 16.606290
492.619000 0.567311 16.411992
492.125300 0.627612 16.242366
491.631500 0.679020 16.027104
491.137500 0.688522 15.773057
490.643500 0.673503 15.544920
490.149300 0.686048 15.307239
489.655000 0.675700 15.097651
489.160600 0.666815 14.905287
488.666100 0.675316 14.725227
488.171400 0.694216 14.503246
487.676700 0.689354 14.348432
487.181800 0.699221 14.151738
486.686900 0.711222 13.945416
486.191800 0.712626 13.748184
485.696600 0.730596 13.554379
485.201300 0.728490 13.471594
484.705800 0.730085 13.376210
484.210300 0.734425 13.357707
483.714600 0.724392 13.441393
483.218900 0.715689 13.594494
482.723000 0.689796 13.949543
482.227000 0.674249 14.149928
481.730900 0.664936 14.269640
481.234600 0.652443 14.469676
480.738300 0.648476 14.617357
480.241900 0.646230 14.649026
479.745300 0.647488 14.663678
479.248600 0.645236 14.725372
478.751800 0.625782 14.687949
478.254900 0.583123 14.557805
477.757900 0.528720 14.390591
477.260800 0.460949 14.237975
476.763500 0.399558 14.100679
476.266200 0.351030 13.994023
475.768700 0.356388 13.891623
475.271100 0.436560 13.762634
474.773400 0.542255 13.541510
474.275600 0.668784 13.305193
473.777600 0.832443 13.044325
473.279600 1.034773 12.978648
472.781400 1.242281 13.003548
472.283100 1.471216 13.176434
471.784800 1.714465 13.582815
471.286300 1.964052 14.252099
470.787600 2.193048 15.280283
470.288900 2.374177 16.760567
469.790000 2.496945 18.526613
469.291100 2.542992 20.484504
468.792000 2.503460 22.391157
468.292800 2.382601 24.071298
467.793500 2.181473 25.304805
467.294100 1.948905 26.068215
466.794500 1.699217 26.271078
466.294900 1.464634 26.107913
465.795100 1.241189 25.567360
465.295200 1.070082 24.747851
464.795200 0.934007 23.564542
464.295100 0.856767 22.442930
463.794900 0.800857 21.460551
463.294600 0.766515 20.719280
462.794100 0.736595 20.242056
462.293500 0.692508 19.823252
461.792800 0.663470 19.523484
461.292100 0.616293 19.261711
460.791100 0.560211 18.980555
460.290100 0.509306 18.709334
459.788900 0.465791 18.508956
459.287700 0.442970 18.146383
458.786300 0.416378 17.851108
458.284800 0.369194 17.727816
457.783200 0.305428 17.675686
457.281500 0.240612 17.721043
456.779600 0.190937 17.697418
456.277700 0.175944 17.679408
455.775600 0.230795 17.654270
455.273400 0.318550 17.470552
454.771100 0.407530 17.261481
454.268700 0.484118 16.966823
453.766200 0.458460 16.591056
453.263500 0.431319 16.343101
452.760800 0.408786 16.186551
452.257900 0.395042 16.030489
451.754900 0.402911 15.908816
451.251800 0.444204 15.717621
450.748500 0.489936 15.481381
450.245200 0.579092 15.342866
449.741700 0.649060 15.138452
449.238200 0.717852 14.916186
448.734500 0.823278 14.694202
448.230700 0.940094 14.359822
447.726700 1.049177 13.918207
447.222700 1.135565 13.377784
446.718600 1.120372 12.908638
446.214300 1.114164 12.520206
445.709900 1.089167 12.214092
445.205400 1.043484 11.951945
444.700800 0.964932 11.813718
444.196000 0.877276 11.807285
443.691200 0.757487 11.937209
443.186200 0.656293 12.169999
442.681200 0.557032 12.454702
442.175900 0.459459 12.803132
441.670600 0.348019 13.229811
441.165200 0.230775 13.733687
440.659600 0.116245 14.313572
440.154000 0.061830 14.985955
439.648200 0.061830 14.985955
