# lams, desv_psi, desv_delta
607.915500 0.276147 0.729527
607.448000 0.276392 0.725621
606.980400 0.274356 0.725670
606.512700 0.272389 0.725314
606.044900 0.270705 0.724371
605.577000 0.269817 0.723489
605.108900 0.269179 0.723944
604.640800 0.267749 0.722521
604.172600 0.266991 0.722583
603.704200 0.265010 0.723678
603.235800 0.264321 0.723814
602.767300 0.262981 0.724437
602.298600 0.261628 0.722629
601.829800 0.261570 0.722629
601.361000 0.260559 0.721710
600.892000 0.257936 0.722351
600.422900 0.257419 0.722912
599.953700 0.257473 0.721999
599.484400 0.257917 0.723994
599.015000 0.257877 0.723951
598.545500 0.257501 0.723431
598.075900 0.256231 0.724601
597.606200 0.256907 0.723172
597.136400 0.254576 0.720933
596.666400 0.253476 0.721649
596.196400 0.251118 0.724839
595.726300 0.251003 0.728350
595.256000 0.251321 0.728402
594.785700 0.251215 0.727457
594.315200 0.251130 0.727038
593.844700 0.252054 0.727944
593.374000 0.251003 0.732038
592.903200 0.250001 0.731273
592.432300 0.249054 0.731273
591.961300 0.248622 0.729462
591.490200 0.246784 0.730359
591.019000 0.246609 0.729556
590.547700 0.247351 0.728890
590.076300 0.247028 0.728237
589.604800 0.245616 0.728237
589.133100 0.246435 0.725611
588.661400 0.246833 0.725828
588.189600 0.246058 0.725517
587.717600 0.246822 0.722161
587.245500 0.247320 0.722006
586.773400 0.248218 0.719724
586.301100 0.249043 0.719427
585.828700 0.249985 0.717981
585.356300 0.250624 0.716327
584.883700 0.251858 0.715218
584.410900 0.253016 0.714399
583.938200 0.253790 0.713132
583.465200 0.254330 0.711237
582.992200 0.255178 0.709627
582.519100 0.258000 0.705679
582.045800 0.259808 0.705163
581.572500 0.261920 0.706089
581.099100 0.262995 0.702943
580.625500 0.262920 0.700276
580.151900 0.264593 0.698625
579.678000 0.265146 0.696668
579.204200 0.267034 0.694637
578.730200 0.268597 0.695940
578.256100 0.269245 0.695147
577.781900 0.270714 0.694118
577.307600 0.273293 0.692475
576.833200 0.273253 0.691996
576.358600 0.274611 0.693662
575.884000 0.275667 0.692491
575.409300 0.276862 0.693686
574.934400 0.276930 0.693450
574.459500 0.278931 0.689514
573.984400 0.280530 0.688111
573.509200 0.280993 0.688217
573.033900 0.282312 0.687374
572.558600 0.284199 0.684974
572.083100 0.284975 0.683516
571.607500 0.286088 0.680020
571.131800 0.287522 0.679618
570.655900 0.289296 0.679202
570.180100 0.291701 0.678511
569.704000 0.292962 0.678457
569.227800 0.294568 0.678115
568.751600 0.297303 0.675650
568.275300 0.299049 0.678286
567.798800 0.301591 0.678960
567.322200 0.303104 0.675798
566.845500 0.305353 0.676326
566.368700 0.307898 0.677604
565.891800 0.311153 0.678765
565.414900 0.313940 0.679466
564.937700 0.315673 0.680454
564.460500 0.318836 0.682758
563.983200 0.322215 0.680756
563.505700 0.324510 0.681020
563.028200 0.327248 0.681939
562.550500 0.328990 0.682431
562.072800 0.332433 0.686295
561.594800 0.335268 0.690543
561.116900 0.336021 0.691855
560.638800 0.337821 0.694177
560.160600 0.341354 0.698408
559.682300 0.342089 0.704666
559.203900 0.344675 0.708073
558.725300 0.347331 0.710565
558.246700 0.349069 0.715487
557.767900 0.351944 0.722629
557.289100 0.356316 0.727545
556.810200 0.358837 0.737516
556.331100 0.361268 0.740352
555.851900 0.363296 0.745762
555.372600 0.366329 0.751517
554.893200 0.370516 0.762680
554.413700 0.372752 0.769757
553.934100 0.375029 0.777582
553.454300 0.378833 0.787977
552.974500 0.381193 0.804007
552.494600 0.384557 0.818128
552.014500 0.387513 0.838842
551.534400 0.390500 0.858112
551.054100 0.393547 0.879108
550.573700 0.395629 0.906371
550.093300 0.399793 0.930556
549.612700 0.401994 0.955086
549.132000 0.404211 0.991117
548.651100 0.407424 1.029731
548.170200 0.410797 1.068389
547.689100 0.414177 1.116732
547.208000 0.417077 1.170259
546.726700 0.419487 1.226547
546.245400 0.422394 1.296041
545.763900 0.424338 1.363033
545.282300 0.426691 1.443686
544.800700 0.428150 1.535530
544.318800 0.429634 1.622423
543.836900 0.432220 1.720495
543.354900 0.433217 1.835991
542.872800 0.432363 1.967816
542.390500 0.431441 2.108757
541.908200 0.430000 2.249696
541.425700 0.428262 2.408690
540.943100 0.426995 2.588693
540.460400 0.423380 2.781704
539.977700 0.421343 3.012797
539.494800 0.418244 3.255342
539.011800 0.413135 3.526097
538.528600 0.406140 3.830786
538.045400 0.398801 4.159369
537.562100 0.390182 4.523107
537.078600 0.379582 4.896722
536.595000 0.365891 5.305126
536.111400 0.353215 5.750383
535.627600 0.337604 6.241032
535.143700 0.319501 6.756123
534.659700 0.297787 7.265887
534.175600 0.273987 7.800600
533.691300 0.246349 8.331175
533.207000 0.217084 8.832037
532.722600 0.185974 9.294647
532.238000 0.152018 9.696797
531.753400 0.117529 10.076217
531.268600 0.085757 10.353953
530.783700 0.066091 10.533329
530.298700 0.071164 10.576512
529.813600 0.097734 10.543755
529.328400 0.135975 10.398873
528.843000 0.174215 10.135314
528.357600 0.214642 9.816926
527.872000 0.253746 9.447713
527.386400 0.291812 9.033266
526.900600 0.327083 8.561863
526.414700 0.359735 8.113312
525.928700 0.390639 7.636279
525.442600 0.421031 7.166954
524.956400 0.447377 6.719375
524.470000 0.473000 6.311399
523.983600 0.495519 5.919917
523.497100 0.516926 5.537787
523.010400 0.538305 5.176300
522.523600 0.558356 4.846218
522.036700 0.575109 4.530201
521.549700 0.590197 4.253596
521.062600 0.603991 4.003928
520.575400 0.617821 3.759423
520.088100 0.631179 3.541874
519.600600 0.645093 3.343519
519.113100 0.658933 3.157301
518.625400 0.670089 2.977205
518.137700 0.680286 2.815583
517.649800 0.690942 2.670841
517.161800 0.699916 2.531974
516.673700 0.710866 2.413038
516.185500 0.720825 2.303936
515.697100 0.729893 2.187586
515.208700 0.738860 2.077639
514.720200 0.747839 1.972940
514.231400 0.756354 1.884183
513.742700 0.764346 1.797253
513.253800 0.772938 1.718131
512.764800 0.781883 1.650036
512.275700 0.791996 1.587731
511.786400 0.799608 1.523270
511.297100 0.805608 1.455423
510.807600 0.810032 1.397116
510.318100 0.818135 1.346082
509.828400 0.826416 1.296390
509.338600 0.835136 1.253127
508.848800 0.842463 1.206362
508.358700 0.848929 1.156275
507.868600 0.857245 1.118513
507.378400 0.864049 1.080462
506.888000 0.872052 1.038501
506.397600 0.877737 1.007425
505.907000 0.883771 0.978117
505.416300 0.890384 0.949924
504.925500 0.896115 0.928621
504.434600 0.903003 0.909276
503.943600 0.911354 0.886558
503.452500 0.920008 0.868461
502.961200 0.927530 0.850843
502.469800 0.933903 0.824109
501.978400 0.942005 0.801328
501.486800 0.947239 0.780301
500.995100 0.955929 0.758224
500.503300 0.963228 0.738415
500.011400 0.970271 0.720174
499.519300 0.977827 0.704666
499.027200 0.983929 0.690439
498.534900 0.990673 0.677825
498.042600 0.996476 0.670421
497.550100 1.001232 0.658034
497.057500 1.008578 0.644477
496.564800 1.013543 0.630873
496.072000 1.019750 0.621984
495.579000 1.024455 0.609587
495.086000 1.028948 0.593040
494.592800 1.034815 0.582151
494.099500 1.038432 0.572211
493.606200 1.043991 0.565119
493.112700 1.050127 0.555961
492.619000 1.056322 0.546806
492.125300 1.061886 0.538443
491.631500 1.067132 0.532806
491.137500 1.070969 0.527501
490.643500 1.074550 0.521801
490.149300 1.077879 0.516724
489.655000 1.081212 0.508524
489.160600 1.086532 0.499829
488.666100 1.091209 0.499140
488.171400 1.095057 0.491049
487.676700 1.098549 0.484208
487.181800 1.101178 0.482986
486.686900 1.101828 0.479338
486.191800 1.105014 0.476323
485.696600 1.107148 0.470295
485.201300 1.110025 0.467250
484.705800 1.111009 0.465146
484.210300 1.115776 0.464184
483.714600 1.117093 0.462872
483.218900 1.117914 0.460401
482.723000 1.119479 0.459428
482.227000 1.122282 0.463029
481.730900 1.123940 0.465095
481.234600 1.124694 0.467201
480.738300 1.125879 0.468694
480.241900 1.126548 0.466605
479.745300 1.127458 0.468710
479.248600 1.127888 0.465692
478.751800 1.128419 0.464360
478.254900 1.128380 0.465574
477.757900 1.129158 0.468420
477.260800 1.129129 0.469394
476.763500 1.128532 0.470574
476.266200 1.130236 0.471469
475.768700 1.128966 0.471102
475.271100 1.130105 0.472371
474.773400 1.132282 0.474928
474.275600 1.132167 0.476245
473.777600 1.130446 0.474735
473.279600 1.129531 0.474022
472.781400 1.129994 0.475357
472.283100 1.125420 0.476693
471.784800 1.123822 0.479140
471.286300 1.122001 0.480306
470.787600 1.121552 0.481217
470.288900 1.122922 0.484957
469.790000 1.121328 0.485330
469.291100 1.120880 0.485885
468.792000 1.120561 0.489843
468.292800 1.117956 0.491553
467.793500 1.116148 0.495541
467.294100 1.116590 0.501440
466.794500 1.114563 0.504471
466.294900 1.111129 0.507606
465.795100 1.108840 0.512988
465.295200 1.107477 0.516304
464.795200 1.106685 0.517459
464.295100 1.104668 0.520990
463.794900 1.103226 0.525388
463.294600 1.103443 0.523542
462.794100 1.100367 0.524341
462.293500 1.100584 0.523787
461.792800 1.100584 0.523008
461.292100 1.097788 0.527479
460.791100 1.098214 0.528296
460.290100 1.096431 0.531458
459.788900 1.092143 0.535980
459.287700 1.087863 0.537378
458.786300 1.084795 0.532936
458.284800 1.080080 0.532397
457.783200 1.078514 0.534079
457.281500 1.076590 0.534921
456.779600 1.072804 0.538105
456.277700 1.070099 0.543563
455.775600 1.067757 0.544708
455.273400 1.062621 0.545487
454.771100 1.060492 0.545671
454.268700 1.057125 0.546956
453.766200 1.052198 0.549105
453.263500 1.047634 0.551494
452.760800 1.042346 0.554315
452.257900 1.036279 0.557139
451.754900 1.030991 0.559418
451.251800 1.024924 0.561926
450.748500 1.019065 0.564756
450.245200 1.012636 0.568134
449.741700 1.005637 0.571078
449.238200 0.998846 0.574023
448.734500 0.992054 0.577514
448.230700 0.984484 0.580023
447.726700 0.976552 0.583515
447.222700 0.969191 0.586461
446.718600 0.960898 0.589953
446.214300 0.952395 0.593445
445.709900 0.943532 0.597045
445.205400 0.935240 0.600538
444.700800 0.925807 0.604138
444.196000 0.916375 0.607738
443.691200 0.906583 0.611230
443.186200 0.896792 0.615375
442.681200 0.887003 0.618976
442.175900 0.876644 0.623121
441.670600 0.866286 0.626722
441.165200 0.855001 0.630977
440.659600 0.844430 0.635124
440.154000 0.832793 0.639271
439.648200 0.832793 0.639271
439.648200 0.450870 1.773812
999.792500 0.403602 0.116889
