# lams, desv_psi, desv_delta
622.355700 1.380388 0.531191
621.891400 1.385530 0.533298
621.427100 1.390360 0.537456
620.962600 1.394973 0.540440
620.498000 1.398964 0.546467
620.033400 1.403889 0.552555
619.568700 1.407085 0.556941
619.103800 1.412852 0.560861
618.638800 1.419150 0.563378
618.173700 1.425139 0.564144
617.708600 1.431173 0.564614
617.243300 1.434901 0.569647
616.777900 1.438672 0.571637
616.312400 1.443553 0.573796
615.846800 1.448744 0.577251
615.381000 1.453894 0.577195
614.915300 1.458467 0.582117
614.449300 1.463350 0.582480
613.983300 1.467079 0.585363
613.517200 1.473077 0.586935
613.051000 1.476808 0.590866
612.584700 1.480771 0.594378
612.118200 1.485079 0.596422
611.651700 1.489352 0.599934
611.185000 1.491896 0.602819
610.718300 1.496750 0.603394
610.251400 1.500756 0.607851
609.784400 1.504459 0.611590
609.317300 1.508771 0.614058
