# lams, psi_mean, delta_mean
607.915500 20.830379 120.981348
607.448000 20.917764 119.897493
606.980400 20.990364 118.849960
606.512700 21.069497 117.787761
606.044900 21.192899 116.685290
605.577000 21.248180 115.662150
605.108900 21.275488 114.675982
604.640800 21.295723 113.707587
604.172600 21.190684 112.862750
603.704200 21.220029 111.865317
603.235800 21.123160 110.967658
602.767300 21.227646 109.902901
602.298600 21.636689 108.624378
601.829800 22.015457 107.417806
601.361000 22.305257 106.290000
600.892000 22.449478 105.274720
600.422900 22.397254 104.352276
599.953700 22.289805 103.460110
599.484400 22.157400 102.570737
599.015000 22.044127 101.675410
598.545500 22.299233 100.612855
598.075900 22.344837 99.652648
597.606200 22.471366 98.675883
597.136400 22.667697 97.708494
596.666400 22.845204 96.760730
596.196400 23.076250 95.795443
595.726300 23.317391 94.870412
595.256000 23.489335 93.938285
594.785700 23.419385 92.993012
594.315200 23.494479 92.015214
593.844700 23.819828 91.040640
593.374000 23.984408 90.068652
592.903200 24.182057 89.084362
592.432300 24.457454 88.054633
591.961300 24.727151 87.083261
591.490200 24.970941 86.129889
591.019000 25.323546 85.188423
590.547700 25.640316 84.311401
590.076300 25.927655 83.342258
589.604800 26.110404 82.312168
589.133100 26.361291 81.232013
588.661400 26.648009 80.080999
588.189600 26.891581 78.966393
587.717600 27.122135 77.838524
587.245500 27.277908 76.683651
586.773400 27.354039 75.421554
586.301100 27.550337 74.127117
585.828700 27.491013 72.829290
585.356300 27.450798 71.465619
584.883700 27.448166 70.081794
584.410900 27.253902 68.675868
583.938200 27.107882 67.273956
583.465200 26.897392 65.800746
582.992200 26.610512 64.279336
582.519100 26.203435 62.713576
582.045800 25.679975 61.094209
581.572500 24.975546 59.343076
581.099100 24.209185 57.415131
580.625500 23.346088 55.291650
580.151900 22.545029 53.118345
579.678000 21.731563 50.803774
579.204200 20.959763 48.454252
578.730200 20.264659 46.085911
578.256100 19.654408 43.708679
577.781900 19.124345 41.493553
577.307600 18.665442 39.388414
576.833200 18.261258 37.488175
576.358600 17.907793 35.767671
575.884000 17.596560 34.345021
575.409300 17.367325 33.256655
574.934400 17.170577 32.293376
574.459500 17.019108 31.549273
573.984400 16.898091 30.956160
573.509200 16.829955 30.431722
573.033900 16.786679 29.974230
572.558600 16.782568 29.478164
572.083100 16.845051 28.917258
571.607500 16.925638 28.145637
571.131800 17.045110 27.254915
570.655900 17.189746 26.210650
570.180100 17.378737 24.910987
569.704000 17.554023 23.240407
569.227800 17.731268 21.251852
568.751600 17.896008 18.900894
568.275300 18.021356 16.073447
567.798800 18.140727 12.637364
567.322200 18.277383 8.634844
566.845500 18.437502 4.044777
566.368700 18.677348 358.904848
565.891800 18.999631 353.334529
565.414900 19.519959 347.400317
564.937700 20.184739 341.343784
564.460500 20.991558 335.453847
563.983200 21.906675 329.886119
563.505700 22.897107 324.605101
563.028200 23.912300 319.789958
562.550500 24.834630 315.438989
562.072800 25.654777 311.477014
561.594800 26.347899 307.959028
561.116900 26.824548 304.754919
560.638800 27.137989 301.890850
560.160600 27.245280 299.278181
559.682300 27.193957 296.878972
559.203900 26.995514 294.661822
558.725300 26.709659 292.618840
558.246700 26.352336 290.672234
557.767900 25.912938 288.835058
557.289100 25.486875 287.067790
556.810200 25.043706 285.360904
556.331100 24.628351 283.716733
555.851900 24.219308 282.109179
555.372600 23.788363 280.501615
554.893200 23.375476 278.913139
554.413700 22.983631 277.282417
553.934100 22.590945 275.665183
553.454300 22.196223 274.064085
552.974500 21.792959 272.426549
552.494600 21.418838 270.804224
552.014500 21.070264 269.126662
551.534400 20.742417 267.451611
551.054100 20.451329 265.743663
550.573700 20.146675 263.981472
550.093300 19.894165 262.222737
549.612700 19.639910 260.402387
549.132000 19.409164 258.578750
548.651100 19.186779 256.725763
548.170200 18.979707 254.862415
547.689100 18.792123 253.005450
547.208000 18.609527 251.106939
546.726700 18.429632 249.182096
546.245400 18.265868 247.260782
545.763900 18.104688 245.277562
545.282300 17.956475 243.285110
544.800700 17.816555 241.269505
544.318800 17.684201 239.228410
543.836900 17.559069 237.189970
543.354900 17.431041 235.120809
542.872800 17.313736 233.066176
542.390500 17.208454 230.976752
541.908200 17.124963 228.877027
541.425700 17.032322 226.760315
540.943100 16.955050 224.617046
540.460400 16.892277 222.414365
539.977700 16.838826 220.224021
539.494800 16.768097 218.055660
539.011800 16.722642 215.875172
538.528600 16.680749 213.683325
538.045400 16.640247 211.485926
537.562100 16.616798 209.276677
537.078600 16.595641 207.085700
536.595000 16.579284 204.880495
536.111400 16.567481 202.669560
535.627600 16.575064 200.453524
535.143700 16.570427 198.228697
534.659700 16.584477 196.007204
534.175600 16.601019 193.773506
533.691300 16.621214 191.565065
533.207000 16.648277 189.351538
532.722600 16.680281 187.141386
532.238000 16.709166 184.950484
531.753400 16.744457 182.757641
531.268600 16.789610 180.591177
530.783700 16.824635 178.431542
530.298700 16.872830 176.295676
529.813600 16.914314 174.161978
529.328400 16.977063 172.049259
528.843000 17.032196 169.938493
528.357600 17.093587 167.842737
527.872000 17.147439 165.749190
527.386400 17.212680 163.682391
526.900600 17.264878 161.602556
526.414700 17.330825 159.540485
525.928700 17.388497 157.486201
525.442600 17.455615 155.456537
524.956400 17.520558 153.424238
524.470000 17.584056 151.388561
523.983600 17.652807 149.386659
523.497100 17.706228 147.378703
523.010400 17.764483 145.371112
522.523600 17.836430 143.400294
522.036700 17.900766 141.439262
521.549700 17.967392 139.502271
521.062600 18.029165 137.571454
520.575400 18.088388 135.666926
520.088100 18.158913 133.765865
519.600600 18.219606 131.894958
519.113100 18.294016 130.006922
518.625400 18.365583 128.146860
518.137700 18.454024 126.279501
517.649800 18.527410 124.439131
517.161800 18.607495 122.604955
516.673700 18.680852 120.792983
516.185500 18.755903 118.978201
515.697100 18.826148 117.182088
515.208700 18.891225 115.391696
514.720200 18.941243 113.619493
514.231400 19.010367 111.836129
513.742700 19.051598 110.107042
513.253800 19.115065 108.346624
512.764800 19.147569 106.611131
512.275700 19.163232 104.907135
511.786400 19.179661 103.164042
511.297100 19.180358 101.434078
510.807600 19.203235 99.675201
510.318100 19.204087 97.911290
509.828400 19.231724 96.140342
509.338600 19.259071 94.360225
508.848800 19.301248 92.548284
508.358700 19.382091 90.698237
507.868600 19.400253 88.844760
507.378400 19.383677 86.945387
506.888000 19.379572 84.997581
506.397600 19.425219 83.009574
505.907000 19.524355 80.952794
505.416300 19.486306 78.887603
504.925500 19.511721 76.767140
504.434600 19.543869 74.561889
503.943600 19.552695 72.333862
503.452500 19.557501 70.064095
502.961200 19.522301 67.682532
502.469800 19.502257 65.309805
501.978400 19.492021 62.956093
501.486800 19.456643 60.586878
500.995100 19.368301 58.195463
500.503300 19.195401 55.684965
500.011400 19.080053 53.237054
499.519300 18.886674 50.787068
499.027200 18.724392 48.413230
498.534900 18.498941 46.063322
498.042600 18.243340 43.874827
497.550100 17.934915 41.828621
497.057500 17.552401 39.820709
496.564800 17.074983 37.797581
496.072000 16.560583 35.758959
495.579000 16.016617 33.748189
495.086000 15.422833 31.871296
494.592800 14.803735 30.014157
494.099500 14.168066 28.147542
493.606200 13.536673 26.206611
493.112700 12.907434 24.210527
492.619000 12.294435 21.967526
492.125300 11.674527 19.502316
491.631500 11.052362 16.614609
491.137500 10.461594 13.254208
490.643500 9.893899 9.566105
490.149300 9.359996 5.205150
489.655000 8.864216 0.352488
489.160600 8.443279 355.139932
488.666100 8.074777 349.566612
488.171400 7.762661 343.784976
487.676700 7.507026 337.829912
487.181800 7.308215 331.830059
486.686900 7.152546 326.208102
486.191800 7.009705 320.925874
485.696600 6.881994 316.026293
485.201300 6.756161 311.241596
484.705800 6.607749 306.712841
484.210300 6.420665 302.592000
483.714600 6.172711 298.510510
483.218900 5.893310 294.281845
482.723000 5.592261 289.310538
482.227000 5.263504 284.221326
481.730900 4.897828 278.708610
481.234600 4.523443 272.579454
480.738300 4.174351 265.552265
480.241900 3.868897 257.628435
479.745300 3.576214 248.745206
479.248600 3.372455 238.439158
478.751800 3.249673 227.066870
478.254900 3.226137 215.191539
477.757900 3.322575 203.469479
477.260800 3.516466 192.298373
476.763500 3.799403 182.291245
476.266200 4.164022 173.667089
475.768700 4.591990 166.502126
475.271100 5.062406 160.516455
474.773400 5.560746 155.286614
474.275600 6.079243 150.968560
473.777600 6.597313 147.082484
473.279600 7.116476 143.492090
472.781400 7.638424 140.190995
472.283100 8.184759 137.195655
471.784800 8.726821 134.388539
471.286300 9.267558 131.730433
470.787600 9.790576 129.051759
470.288900 10.287845 126.387760
469.790000 10.748568 123.840686
469.291100 11.166650 121.331642
468.792000 11.540331 118.900629
468.292800 11.875388 116.547662
467.793500 12.166698 114.209612
467.294100 12.459088 111.801073
466.794500 12.655510 109.327635
466.294900 12.831694 106.782751
465.795100 13.007316 104.064125
465.295200 13.147419 101.286512
464.795200 13.209068 98.530405
464.295100 13.272262 95.687290
463.794900 13.360266 92.654387
463.294600 13.483612 89.370360
462.794100 13.640667 86.078135
462.293500 13.877662 82.685145
461.792800 14.084115 79.262467
461.292100 14.324425 75.820574
460.791100 14.625190 72.374915
460.290100 14.999087 69.073315
459.788900 15.372563 65.878309
459.287700 15.732637 62.602374
458.786300 16.163905 59.654383
458.284800 16.538001 56.906564
457.783200 16.951302 54.299486
457.281500 17.290306 51.819319
456.779600 17.567543 49.472675
456.277700 17.726022 47.217113
455.775600 17.784158 44.959370
455.273400 17.789593 42.790470
454.771100 17.755178 40.601437
454.268700 17.622494 38.328909
453.766200 17.336599 37.029496
453.263500 16.959006 35.595608
452.760800 16.490155 34.030844
452.257900 15.918029 32.116106
451.754900 15.237060 29.760529
451.251800 14.426467 26.620097
450.748500 13.593698 22.800442
450.245200 12.797677 18.147520
449.741700 12.073148 12.604009
449.238200 11.449452 6.113621
448.734500 11.006540 359.080745
448.230700 10.735058 351.458940
447.726700 10.654658 343.841500
447.222700 10.718728 336.435073
446.718600 10.916107 329.533075
446.214300 11.222922 323.115596
445.709900 11.576546 317.381597
445.205400 11.976884 312.164172
444.700800 12.380016 307.608017
444.196000 12.788247 303.355841
443.691200 13.119055 299.694996
443.186200 13.431442 296.241820
442.681200 13.725846 293.026474
442.175900 13.950715 290.089631
441.670600 14.127146 287.401486
441.165200 14.239127 284.907371
440.659600 14.282635 282.539768
440.154000 14.253123 280.262074
439.648200 14.253123 280.262074
