## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:58:02

# END TIME:
10:58:02

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
7

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
30 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
929.8975 74.452 120.398 -0.82276 1.40245 0.171 -2.69578 30.0000 18.71 0.9822 1.2581 1.333310 
929.4999 9.404 2.574 1.55990 0.07014 24.374 4.58470 30.0000 18.96 0.9729 1.1401 1.333881 
929.1022 39.650 77.448 0.31465 1.41324 22.827 0.27358 30.0000 19.49 1.1037 1.7068 1.334452 
928.7043 53.101 87.652 0.11420 2.78509 2.991 -0.80990 30.0000 19.04 1.1656 2.1607 1.335023 
928.3065 59.209 88.669 0.13488 5.80416 -5.905 -3.14141 30.0000 19.14 1.2184 2.4609 1.335595 
927.9085 62.246 92.574 -25.42001 565.52618 1.386 -388.95645 30.0000 19.03 1.2487 2.5565 1.336168 
927.5104 24.777 275.981 0.41706 -3.98084 0.109 3.41199 30.0000 19.36 1.1920 2.3374 1.336742 
927.1123 20.281 280.988 0.24122 -1.24237 0.074 1.47850 30.0000 19.49 1.0236 1.7891 1.337316 
926.7141 21.904 291.401 0.23051 -0.58816 0.081 0.65856 30.0000 19.18 1.0660 1.3075 1.337890 
926.3158 37.985 271.708 0.02442 -0.81893 0.602 0.20473 30.0000 19.44 0.7278 1.0302 1.338466 
925.9174 84.048 105.584 -0.02000 0.07171 0.710 -0.35314 30.0000 19.47 0.7483 1.1779 1.339042 
925.5190 60.970 271.409 0.00863 -0.35089 -0.307 -0.21881 30.0000 19.56 0.7020 1.1702 1.339618 
925.1204 49.584 275.536 0.08407 -0.86746 -0.107 -0.14066 30.0000 19.87 0.6960 1.1848 1.340195 
924.7218 55.933 278.627 0.10209 -0.67291 -0.068 -0.27313 30.0000 19.49 0.6470 1.0799 1.340773 
